0, 1551, 0, 5242.4598, 24.2787
8.4214280668851656e-74, 1519, 0, 5242.4598, 20.5254
0.00014077032873127462, 1533, 0, 5242.4598, 29.5033
0.00058377288698152846, 1394, 0, 5242.4598, 27.4381
0.00070447763314220209, 1390, 0, 5242.4598, 27.3636
0.0010631027803066849, 1388, 0, 5242.4598, 27.386
0.0013030784739327592, 1484, 0, 5242.4598, 21.8808
0.0018513924078769923, 1480, 0, 5242.4598, 17.9426
0.0033570931409726348, 1524, 0, 5242.4598, 17.5561
0.0033754827947777731, 1520, 0, 5242.4598, 17.4946
0.0040537090701878485, 1334, 0, 5242.4598, 24.3925
0.0043986869970567381, 1344, 0, 5242.4598, 26.1809
0.0046710594071913717, 1342, 0, 5242.4598, 26.1961
0.0052344383802749887, 1362, 0, 5242.4598, 26.4759
0.0062908650849853032, 1342, 0, 5242.4598, 26.1627
0.0076543470698490551, 1410, 0, 5242.4598, 27.5992
0.0086106550421499554, 1582, 0, 5242.4598, 28.8502
0.0087284435686758952, 1354, 0, 5242.4598, 27.3521
0.0088403849353233012, 1370, 0, 5242.4598, 27.1706
0.0090720462133201292, 1432, 0, 5242.4598, 28.3387
0.0091804942659107162, 1365, 0, 5242.4598, 26.7931
0.0095095298634620701, 1383, 0, 5242.4598, 27.0897
0.0095129077039612323, 1357, 0, 5242.4598, 26.523
0.0095473157098917745, 1706, 0, 5242.4598, 32.3622
0.01012551324431004, 1712, 0, 5242.4598, 32.5135
0.011266476473320556, 1708, 0, 5242.4598, 32.5096
0.011455968539933409, 1694, 0, 5242.4598, 32.3183
0.012122861775943459, 1692, 0, 5242.4598, 32.3409
0.012924105859404874, 1756, 0, 5242.4598, 33.5094
0.013625725098281602, 1746, 0, 5242.4598, 30.4064
0.013649595556298102, 1694, 0, 5242.4598, 29.177
0.01367195844579432, 1266, 0, 5242.4598, 24.8697
0.013783818228988658, 1366, 0, 5242.4598, 27.0403
0.013817345368595618, 1114, 0, 5242.4598, 22.6855
0.015512084401205082, 1112, 0, 5242.4598, 22.679
0.015945989107190337, 1130, 0, 5242.4598, 22.9893
0.016001649073138828, 1190, 0, 5242.4598, 16.2445
0.016071392146717208, 1194, 0, 5242.4598, 14.0348
0.016308197250638919, 1375, 0, 5242.4598, 18.277
0.016561311966736218, 1477, 0, 5242.4598, 27.241
0.016937287827799883, 1473, 0, 5242.4598, 27.2113
0.016962387127267432, 1479, 0, 5242.4598, 26.9994
0.016972999844816247, 1477, 0, 5242.4598, 24.6267
0.017673818826560779, 1473, 0, 5242.4598, 27.3629
0.017873674855394171, 1475, 0, 5242.4598, 27.423
0.018207466344708489, 1447, 0, 5242.4598, 20.7016
0.019063841688621765, 1527, 0, 5242.4598, 30.0911
0.01931129451681065, 1529, 0, 5242.4598, 30.1613
0.019964233092374644, 1521, 0, 5242.4598, 29.8732
0.02053159858393826, 1551, 0, 5242.4598, 30.2869
0.020740032524610964, 1487, 0, 5242.4598, 29.3865
0.021371786290537171, 1493, 0, 5242.4598, 28.4228
0.021393258055607302, 1307, 0, 5242.4598, 25.5564
0.021632991271240892, 1277, 0, 5242.4598, 25.2485
0.021930916685037705, 1279, 0, 5242.4598, 25.3369
0.02215134900342336, 1275, 0, 5242.4598, 25.2342
0.02219540943380769, 1277, 0, 5242.4598, 25.2485
0.02244731812402654, 1279, 0, 5242.4598, 25.3274
0.022849208801446079, 1270, 0, 5242.4598, 23.5072
0.022916590572392231, 1268, 0, 5242.4598, 14.3629
0.023878669675467035, 1290, 0, 5242.4598, 14.5056
0.023940431679194813, 1276, 0, 5242.4598, 14.4599
0.024072153618883835, 1272, 0, 5242.4598, 18.1566
0.025758754910340187, 1274, 0, 5242.4598, 14.3886
0.025811418216886258, 1210, 0, 5242.4598, 13.7411
0.026518246321849712, 1216, 0, 5242.4598, 13.7678
0.027087016334381285, 1212, 0, 5242.4598, 13.7301
0.027111165190704264, 1330, 0, 5242.4598, 14.3152
0.027471245414741458, 1332, 0, 5242.4598, 14.3069
0.02788244210045358, 1833, 0, 5242.4598, 19.4577
0.028043896764221636, 1827, 0, 5242.4598, 31.1756
0.028167203051598266, 1808, 0, 5242.4598, 32.0705
0.028237917735247548, 1829, 0, 5242.4598, 32.5092
0.028293080324648431, 1839, 0, 5242.4598, 32.0213
0.028330455155331107, 1771, 0, 5242.4598, 31.7645
0.028793233561757371, 1665, 0, 5242.4598, 30.0051
0.028930076477525723, 1692, 0, 5242.4598, 30.4475
0.029153241207707042, 1647, 0, 5242.4598, 29.5179
